course_url,course_name,absoulte_url
/course/planningprojects-2728,Initiating and Planning Projects,https://www.classcentral.com/course/planningprojects-2728
/course/strategy-business-5242,Business Strategy,https://www.classcentral.com/course/strategy-business-5242
/course/happiness-2860,A Life of Happiness and Fulfillment,https://www.classcentral.com/course/happiness-2860
/course/edx-email-marketing-diseno-y-gestion-de-campanas-13486,Email marketing: diseño y gestión de campañas,https://www.classcentral.com/course/edx-email-marketing-diseno-y-gestion-de-campanas-13486
/course/protect-business-innovations-patent-10382,Protecting Business Innovations via Patent,https://www.classcentral.com/course/protect-business-innovations-patent-10382
/course/accounting-business-society-12434,"Accounting, Business and Society:  The Multi-faceted Role of Accounting",https://www.classcentral.com/course/accounting-business-society-12434
/course/social-innovation-6655,Becoming a changemaker: Introduction to Social Innovation,https://www.classcentral.com/course/social-innovation-6655
/course/udacity-how-to-build-a-startup-461,How to Build a Startup,https://www.classcentral.com/course/udacity-how-to-build-a-startup-461
/course/edx-driving-speed-through-agile-planning-11918,Driving Speed through Agile Planning,https://www.classcentral.com/course/edx-driving-speed-through-agile-planning-11918
/course/edx-results-based-project-management-monitoring-and-evaluation-6480,Results-Based Project Management: Monitoring and Evaluation,https://www.classcentral.com/course/edx-results-based-project-management-monitoring-and-evaluation-6480
/course/wharton-customer-analytics-4353,Customer Analytics,https://www.classcentral.com/course/wharton-customer-analytics-4353
/course/independent-fundamentals-of-project-management-11970,Fundamentals of Project Management,https://www.classcentral.com/course/independent-fundamentals-of-project-management-11970
/course/dmanalyticstheory-2753,Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,https://www.classcentral.com/course/dmanalyticstheory-2753
/course/protect-business-innovations-trademark-10038,Protecting Business Innovations via Trademark,https://www.classcentral.com/course/protect-business-innovations-trademark-10038
/course/canvas-network-project-management-for-business-professionals-962,Project Management for Business Professionals,https://www.classcentral.com/course/canvas-network-project-management-for-business-professionals-962
/course/financeforpeople-2726,Finance for Non-Financial Professionals,https://www.classcentral.com/course/financeforpeople-2726
/course/what-is-social-4205,What is Social?,https://www.classcentral.com/course/what-is-social-4205
/course/businessinsociety-648,New Models of Business in Society,https://www.classcentral.com/course/businessinsociety-648
/course/wharton-contagious-viral-marketing-5034,Viral Marketing and How to Craft Contagious Content,https://www.classcentral.com/course/wharton-contagious-viral-marketing-5034
/course/edx-excel-avanzado-importacion-y-analisis-de-datos-10329,Excel avanzado: importación y análisis de datos,https://www.classcentral.com/course/edx-excel-avanzado-importacion-y-analisis-de-datos-10329
/course/financialengineering1-1014,Financial Engineering and Risk Management Part I,https://www.classcentral.com/course/financialengineering1-1014
/course/acctcostanalysis-2751,"Managerial Accounting: Cost Behaviors, Systems, and Analysis",https://www.classcentral.com/course/acctcostanalysis-2751
/course/modpo-356,Modern & Contemporary American Poetry (“ModPo”),https://www.classcentral.com/course/modpo-356
/course/dutch-3014,Introduction to Dutch,https://www.classcentral.com/course/dutch-3014
/course/writing-applications-2248,How to Succeed at: Writing Applications,https://www.classcentral.com/course/writing-applications-2248
/course/workplace-english-6911,English for the Workplace,https://www.classcentral.com/course/workplace-english-6911
/course/edx-hope-human-odyssey-to-political-existentialism-11584,HOPE: Human Odyssey to Political Existentialism,https://www.classcentral.com/course/edx-hope-human-odyssey-to-political-existentialism-11584
/course/teaching-english-great-lesson-13115,Teaching English: How to Plan a Great Lesson,https://www.classcentral.com/course/teaching-english-great-lesson-13115
/course/english-in-early-childhood-6910,English in Early Childhood: Language Learning and Development,https://www.classcentral.com/course/english-in-early-childhood-6910
/course/edx-basic-spanish-1-getting-started-3698,Basic Spanish 1: Getting Started,https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698
/course/introphil-418,Introduction to Philosophy,https://www.classcentral.com/course/introphil-418
/course/edx-tsinghua-chinese-start-talking-with-1-3-billion-people-5426,Tsinghua Chinese: Start Talking with 1.3 Billion People,https://www.classcentral.com/course/edx-tsinghua-chinese-start-talking-with-1-3-billion-people-5426
/course/edx-basic-spanish-2-one-step-further-8672,Basic Spanish 2: One Step Further,https://www.classcentral.com/course/edx-basic-spanish-2-one-step-further-8672
/course/edx-shakespeare-matters-8731,Shakespeare Matters,https://www.classcentral.com/course/edx-shakespeare-matters-8731
/course/independent-umano-digitale-13499,Umano Digitale,https://www.classcentral.com/course/independent-umano-digitale-13499
/course/moralities-911,Moralities of Everyday Life,https://www.classcentral.com/course/moralities-911
/course/edx-upper-intermediate-english-business-11800,Upper-Intermediate English: Business,https://www.classcentral.com/course/edx-upper-intermediate-english-business-11800
/course/modern-world-430,"The Modern World, Part One: Global History from 1760 to 1910",https://www.classcentral.com/course/modern-world-430
/course/edx-english-grammar-and-style-2022,English Grammar and Style,https://www.classcentral.com/course/edx-english-grammar-and-style-2022
/course/edx-how-to-write-an-essay-1333,How to Write an Essay,https://www.classcentral.com/course/edx-how-to-write-an-essay-1333
/course/modern-postmodern-1-598,The Modern and the Postmodern (Part 1),https://www.classcentral.com/course/modern-postmodern-1-598
/course/edx-comprendere-la-filosofia-9240,Comprendere la filosofia,https://www.classcentral.com/course/edx-comprendere-la-filosofia-9240
/course/edx-l-italiano-nel-mondo-9241,L'Italiano nel mondo,https://www.classcentral.com/course/edx-l-italiano-nel-mondo-9241
/course/composition-617,English Composition I,https://www.classcentral.com/course/composition-617
/course/philosophy-science-religion-2-9085,"Philosophy, Science and Religion: Philosophy and Religion",https://www.classcentral.com/course/philosophy-science-religion-2-9085
/course/edx-perdon-y-reconciliacion-como-sanar-heridas-11475,Perdón y reconciliación: cómo sanar heridas,https://www.classcentral.com/course/edx-perdon-y-reconciliacion-como-sanar-heridas-11475
/course/edx-upper-intermediate-english-technology-today-11803,Upper-Intermediate English: Technology Today,https://www.classcentral.com/course/edx-upper-intermediate-english-technology-today-11803
/course/edx-arab-islamic-history-from-tribes-to-empires-9365,Arab-Islamic History: From Tribes to Empires,https://www.classcentral.com/course/edx-arab-islamic-history-from-tribes-to-empires-9365
/course/poetry-workshop-4185,Sharpened Visions: A Poetry Workshop,https://www.classcentral.com/course/poetry-workshop-4185
/course/frisian-6637,Introduction to Frisian,https://www.classcentral.com/course/frisian-6637
/course/philosophy-science-religion-3-10623,"Philosophy, Science and Religion: Religion and Science",https://www.classcentral.com/course/philosophy-science-religion-3-10623
/course/biblefuture-1406,"The Bible's Prehistory, Purpose, and Political Future",https://www.classcentral.com/course/biblefuture-1406
/course/openlearning-the-great-poem-series-unbinding-prometheus-2425,The Great Poem Series: Unbinding Prometheus,https://www.classcentral.com/course/openlearning-the-great-poem-series-unbinding-prometheus-2425
/course/critical-thinking-at-university-12273,Critical Thinking at University: An Introduction,https://www.classcentral.com/course/critical-thinking-at-university-12273
/course/start-writing-fiction-1759,Start Writing Fiction,https://www.classcentral.com/course/start-writing-fiction-1759
/course/stanford-openedx-writing-in-the-sciences-1183,Writing in the Sciences,https://www.classcentral.com/course/stanford-openedx-writing-in-the-sciences-1183
/course/craft-of-setting-and-description-5623,Creative Writing: The Craft of Setting and Description,https://www.classcentral.com/course/craft-of-setting-and-description-5623
/course/intro-college-writing-4363,Getting Started with Essay Writing,https://www.classcentral.com/course/intro-college-writing-4363
/course/magicmiddleages-3477,Magic in the Middle Ages,https://www.classcentral.com/course/magicmiddleages-3477
/course/intrologic-329,Introduction to Logic,https://www.classcentral.com/course/intrologic-329
/course/edx-dante-tra-poesia-e-scienza-9242,Dante tra poesia e scienza,https://www.classcentral.com/course/edx-dante-tra-poesia-e-scienza-9242
/course/edx-la-costruzione-dell-italia-9245,La costruzione dell'Italia,https://www.classcentral.com/course/edx-la-costruzione-dell-italia-9245
/course/kennedy-1172,The Kennedy Half Century,https://www.classcentral.com/course/kennedy-1172
/course/hisfiction-1173,"Plagues, Witches, and War: The Worlds of Historical Fiction",https://www.classcentral.com/course/hisfiction-1173
/course/big-history-4485,Big History: Connecting Knowledge,https://www.classcentral.com/course/big-history-4485
/course/modernmiddleeast2-3204,The Emergence of the Modern Middle East - Part II,https://www.classcentral.com/course/modernmiddleeast2-3204
/course/learn-korean-5730,First Step Korean,https://www.classcentral.com/course/learn-korean-5730
/course/jefferson-1343,Age of Jefferson,https://www.classcentral.com/course/jefferson-1343
/course/stanford-openedx-adventures-in-writing-3058,Adventures in Writing,https://www.classcentral.com/course/stanford-openedx-adventures-in-writing-3058
/course/edx-upper-intermediate-english-globalization-11802,Upper-Intermediate English: Globalization,https://www.classcentral.com/course/edx-upper-intermediate-english-globalization-11802
/course/soulbeliefs-703,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations,https://www.classcentral.com/course/soulbeliefs-703
/course/england-of-richard-third-1250,England in the Time of King Richard III,https://www.classcentral.com/course/england-of-richard-third-1250
/course/complexity-explorer-introduction-to-dynamical-systems-and-chaos-1182,Introduction to Dynamical Systems and Chaos,https://www.classcentral.com/course/complexity-explorer-introduction-to-dynamical-systems-and-chaos-1182
/course/education-for-all-5664,"Education for All: Disability, Diversity and Inclusion ",https://www.classcentral.com/course/education-for-all-5664
/course/ib-extended-essay-12702,The IB Extended Essay: Managing your Research Project,https://www.classcentral.com/course/ib-extended-essay-12702
/course/edx-modelli-di-insegnamento-nella-ricerca-educativa-11405,Modelli di insegnamento nella ricerca educativa,https://www.classcentral.com/course/edx-modelli-di-insegnamento-nella-ricerca-educativa-11405
/course/teaching-character-866,Teaching Character and Creating Positive Classrooms ,https://www.classcentral.com/course/teaching-character-866
/course/edx-leaders-of-learning-2027,Leaders of Learning,https://www.classcentral.com/course/edx-leaders-of-learning-2027
